slug,image_url,width,height,license,author,source_url,title
aberdovey,https://upload.wikimedia.org/wikipedia/commons/e/e6/Aberdovey_beach_-_geograph.org.uk_-_7338062.jpg,3648,2736,CC BY-SA 2.0,Dave Croker,https://commons.wikimedia.org/wiki/File:Aberdovey_beach_-_geograph.org.uk_-_7338062.jpg,Aberdovey beach - geograph.org.uk - 7338062.jpg
aberdovey,https://upload.wikimedia.org/wikipedia/commons/d/da/Aberdovey_dune_front%2C_Dec_2012_-_geograph.org.uk_-_3258625.jpg,1306,979,CC BY-SA 2.0,Richard Law,"https://commons.wikimedia.org/wiki/File:Aberdovey_dune_front,_Dec_2012_-_geograph.org.uk_-_3258625.jpg","Aberdovey dune front, Dec 2012 - geograph.org.uk - 3258625.jpg"
aberdovey,https://upload.wikimedia.org/wikipedia/commons/c/c3/Aberdovey_dunes_-_geograph.org.uk_-_2936941.jpg,1745,1177,CC BY-SA 2.0,Trevor Rickard,https://commons.wikimedia.org/wiki/File:Aberdovey_dunes_-_geograph.org.uk_-_2936941.jpg,Aberdovey dunes - geograph.org.uk - 2936941.jpg
aberdovey,https://upload.wikimedia.org/wikipedia/commons/7/70/Aberdyfi_%28Aberdovey%29_beach_on_a_windy_day_-_geograph.org.uk_-_5916261.jpg,4000,3000,CC BY-SA 2.0,Ruth Sharville,https://commons.wikimedia.org/wiki/File:Aberdyfi_(Aberdovey)_beach_on_a_windy_day_-_geograph.org.uk_-_5916261.jpg,Aberdyfi (Aberdovey) beach on a windy day - geograph.org.uk - 5916261.jpg
aberdovey,https://upload.wikimedia.org/wikipedia/commons/b/bb/Across_the_Dyfi_to_Aberdovey_town_-_geograph.org.uk_-_5647442.jpg,1469,1102,CC BY-SA 2.0,Richard Law,https://commons.wikimedia.org/wiki/File:Across_the_Dyfi_to_Aberdovey_town_-_geograph.org.uk_-_5647442.jpg,Across the Dyfi to Aberdovey town - geograph.org.uk - 5647442.jpg
aberdovey,https://upload.wikimedia.org/wikipedia/commons/1/11/Across_the_Estuary_to_Aberdovey_-_geograph.org.uk_-_4258729.jpg,1024,768,CC BY-SA 2.0,Bill Nicholls,https://commons.wikimedia.org/wiki/File:Across_the_Estuary_to_Aberdovey_-_geograph.org.uk_-_4258729.jpg,Across the Estuary to Aberdovey - geograph.org.uk - 4258729.jpg
black-rock-sands,https://upload.wikimedia.org/wikipedia/commons/f/f5/Black_Rock_Sands_%2811927509374%29.jpg,1682,1102,CC BY 2.0,Goleudy from Wales,https://commons.wikimedia.org/wiki/File:Black_Rock_Sands_(11927509374).jpg,Black Rock Sands (11927509374).jpg
black-rock-sands,https://upload.wikimedia.org/wikipedia/commons/d/d4/Morfa_Bychan_%28Black_Rock_Sands%29_-_geograph.org.uk_-_7332368.jpg,4000,3000,CC BY-SA 2.0,Phil Brandon Hunter,https://commons.wikimedia.org/wiki/File:Morfa_Bychan_(Black_Rock_Sands)_-_geograph.org.uk_-_7332368.jpg,Morfa Bychan (Black Rock Sands) - geograph.org.uk - 7332368.jpg
black-rock-sands,https://upload.wikimedia.org/wikipedia/commons/1/16/Morfa_Bychan_%28Black_Rocks%29%2C_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_01.png,3840,2160,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Morfa_Bychan_(Black_Rocks),_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_01.png","Morfa Bychan (Black Rocks), Cricieth - Pen Llŷn a`r Sarnau - Lleyn Peninsula and the Sarnau Natura 2000 adopted site 01.png"
black-rock-sands,https://upload.wikimedia.org/wikipedia/commons/f/f2/Morfa_Bychan_%28Black_Rocks%29%2C_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_02.png,3840,2160,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Morfa_Bychan_(Black_Rocks),_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_02.png","Morfa Bychan (Black Rocks), Cricieth - Pen Llŷn a`r Sarnau - Lleyn Peninsula and the Sarnau Natura 2000 adopted site 02.png"
black-rock-sands,https://upload.wikimedia.org/wikipedia/commons/6/63/Morfa_Bychan_%28Black_Rocks%29%2C_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_03.png,3840,2160,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Morfa_Bychan_(Black_Rocks),_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_03.png","Morfa Bychan (Black Rocks), Cricieth - Pen Llŷn a`r Sarnau - Lleyn Peninsula and the Sarnau Natura 2000 adopted site 03.png"
black-rock-sands,https://upload.wikimedia.org/wikipedia/commons/f/f4/Morfa_Bychan_%28Black_Rocks%29%2C_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_04.png,3840,2160,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Morfa_Bychan_(Black_Rocks),_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_04.png","Morfa Bychan (Black Rocks), Cricieth - Pen Llŷn a`r Sarnau - Lleyn Peninsula and the Sarnau Natura 2000 adopted site 04.png"
black-rock-sands,https://upload.wikimedia.org/wikipedia/commons/8/83/Morfa_Bychan_%28Black_Rocks%29%2C_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_05.png,3840,2160,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Morfa_Bychan_(Black_Rocks),_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_05.png","Morfa Bychan (Black Rocks), Cricieth - Pen Llŷn a`r Sarnau - Lleyn Peninsula and the Sarnau Natura 2000 adopted site 05.png"
black-rock-sands,https://upload.wikimedia.org/wikipedia/commons/a/ad/Morfa_Bychan_%28Black_Rocks%29%2C_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_06.png,3840,2160,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Morfa_Bychan_(Black_Rocks),_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_06.png","Morfa Bychan (Black Rocks), Cricieth - Pen Llŷn a`r Sarnau - Lleyn Peninsula and the Sarnau Natura 2000 adopted site 06.png"
black-rock-sands,https://upload.wikimedia.org/wikipedia/commons/5/56/Morfa_Bychan_%28Black_Rocks%29%2C_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_07.png,3840,2160,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Morfa_Bychan_(Black_Rocks),_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_07.png","Morfa Bychan (Black Rocks), Cricieth - Pen Llŷn a`r Sarnau - Lleyn Peninsula and the Sarnau Natura 2000 adopted site 07.png"
black-rock-sands,https://upload.wikimedia.org/wikipedia/commons/8/85/Morfa_Bychan_%28Black_Rocks%29%2C_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_08.png,3840,2160,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Morfa_Bychan_(Black_Rocks),_Cricieth_-_Pen_Ll%C5%B7n_a%60r_Sarnau_-_Lleyn_Peninsula_and_the_Sarnau_Natura_2000_adopted_site_08.png","Morfa Bychan (Black Rocks), Cricieth - Pen Llŷn a`r Sarnau - Lleyn Peninsula and the Sarnau Natura 2000 adopted site 08.png"
criccieth,https://upload.wikimedia.org/wikipedia/commons/3/3a/Criccieth_Beach_-_geograph.org.uk_-_2118043.jpg,1024,768,CC BY-SA 2.0,Steve  Fareham,https://commons.wikimedia.org/wiki/File:Criccieth_Beach_-_geograph.org.uk_-_2118043.jpg,Criccieth Beach - geograph.org.uk - 2118043.jpg
criccieth,https://upload.wikimedia.org/wikipedia/commons/d/d8/Criccieth_Beach_-_geograph.org.uk_-_2372354.jpg,1024,683,CC BY-SA 2.0,Christine Matthews,https://commons.wikimedia.org/wiki/File:Criccieth_Beach_-_geograph.org.uk_-_2372354.jpg,Criccieth Beach - geograph.org.uk - 2372354.jpg
criccieth,https://upload.wikimedia.org/wikipedia/commons/2/2c/Criccieth_Beach_-_geograph.org.uk_-_2372361.jpg,1024,683,CC BY-SA 2.0,Christine Matthews,https://commons.wikimedia.org/wiki/File:Criccieth_Beach_-_geograph.org.uk_-_2372361.jpg,Criccieth Beach - geograph.org.uk - 2372361.jpg
criccieth,https://upload.wikimedia.org/wikipedia/commons/a/a1/Criccieth_Beach_-_geograph.org.uk_-_2372377.jpg,1024,682,CC BY-SA 2.0,Christine Matthews,https://commons.wikimedia.org/wiki/File:Criccieth_Beach_-_geograph.org.uk_-_2372377.jpg,Criccieth Beach - geograph.org.uk - 2372377.jpg
criccieth,https://upload.wikimedia.org/wikipedia/commons/0/0d/Criccieth_Beach_-_geograph.org.uk_-_2437524.jpg,1024,653,CC BY-SA 2.0,Trevor Rickard,https://commons.wikimedia.org/wiki/File:Criccieth_Beach_-_geograph.org.uk_-_2437524.jpg,Criccieth Beach - geograph.org.uk - 2437524.jpg
criccieth,https://upload.wikimedia.org/wikipedia/commons/7/7d/Criccieth_Beach_-_geograph.org.uk_-_4140248.jpg,1280,864,CC BY-SA 2.0,Stephen McKay,https://commons.wikimedia.org/wiki/File:Criccieth_Beach_-_geograph.org.uk_-_4140248.jpg,Criccieth Beach - geograph.org.uk - 4140248.jpg
criccieth,https://upload.wikimedia.org/wikipedia/commons/1/1c/Criccieth_Beach_-_geograph.org.uk_-_4456776.jpg,3456,2304,CC BY-SA 2.0,Helen,https://commons.wikimedia.org/wiki/File:Criccieth_Beach_-_geograph.org.uk_-_4456776.jpg,Criccieth Beach - geograph.org.uk - 4456776.jpg
criccieth,https://upload.wikimedia.org/wikipedia/commons/d/d2/Criccieth_Beach_-_geograph.org.uk_-_5046550.jpg,2784,1568,CC BY-SA 2.0,Richard Cooke,https://commons.wikimedia.org/wiki/File:Criccieth_Beach_-_geograph.org.uk_-_5046550.jpg,Criccieth Beach - geograph.org.uk - 5046550.jpg
criccieth,https://upload.wikimedia.org/wikipedia/commons/c/c2/Criccieth_Beach_-_geograph.org.uk_-_6391271.jpg,1200,805,CC BY-SA 2.0,Wayland Smith,https://commons.wikimedia.org/wiki/File:Criccieth_Beach_-_geograph.org.uk_-_6391271.jpg,Criccieth Beach - geograph.org.uk - 6391271.jpg
criccieth,https://upload.wikimedia.org/wikipedia/commons/2/26/Criccieth_Beach_-_geograph.org.uk_-_6391273.jpg,1200,802,CC BY-SA 2.0,Wayland Smith,https://commons.wikimedia.org/wiki/File:Criccieth_Beach_-_geograph.org.uk_-_6391273.jpg,Criccieth Beach - geograph.org.uk - 6391273.jpg
llandanwg,https://upload.wikimedia.org/wikipedia/commons/7/7c/Across_Llandanwg_Beach_-_geograph.org.uk_-_6572683.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Across_Llandanwg_Beach_-_geograph.org.uk_-_6572683.jpg,Across Llandanwg Beach - geograph.org.uk - 6572683.jpg
llandanwg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Along_Llandanwg_beach_-_geograph.org.uk_-_5981058.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Along_Llandanwg_beach_-_geograph.org.uk_-_5981058.jpg,Along Llandanwg beach - geograph.org.uk - 5981058.jpg
llandanwg,https://upload.wikimedia.org/wikipedia/commons/6/65/Beach_at_Llandanwg_%2852867443908%29.jpg,2560,1152,CC BY-SA 2.0,Hefin Owen from Wales,https://commons.wikimedia.org/wiki/File:Beach_at_Llandanwg_(52867443908).jpg,Beach at Llandanwg (52867443908).jpg
llandanwg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Beach_north_of_Llandanwg_-_geograph.org.uk_-_7568696.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Beach_north_of_Llandanwg_-_geograph.org.uk_-_7568696.jpg,Beach north of Llandanwg - geograph.org.uk - 7568696.jpg
llandanwg,https://upload.wikimedia.org/wikipedia/commons/b/b0/Boulders_on_Llandanwg_Beach_-_geograph.org.uk_-_7568715.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Boulders_on_Llandanwg_Beach_-_geograph.org.uk_-_7568715.jpg,Boulders on Llandanwg Beach - geograph.org.uk - 7568715.jpg
llandanwg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Boulders_on_Llandanwg_beach_-_geograph.org.uk_-_6572659.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Boulders_on_Llandanwg_beach_-_geograph.org.uk_-_6572659.jpg,Boulders on Llandanwg beach - geograph.org.uk - 6572659.jpg
llandanwg,https://upload.wikimedia.org/wikipedia/commons/6/6f/Boulders_on_the_beach_between_Harlech_and_Llandanwg_-_geograph.org.uk_-_7568690.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Boulders_on_the_beach_between_Harlech_and_Llandanwg_-_geograph.org.uk_-_7568690.jpg,Boulders on the beach between Harlech and Llandanwg - geograph.org.uk - 7568690.jpg
llandanwg,https://upload.wikimedia.org/wikipedia/commons/8/8e/Dusk_at_Llandanwg_beach_marina._%2852861665144%29.jpg,2560,1338,CC BY-SA 2.0,Hefin Owen from Wales,https://commons.wikimedia.org/wiki/File:Dusk_at_Llandanwg_beach_marina._(52861665144).jpg,Dusk at Llandanwg beach marina. (52861665144).jpg
llandanwg,https://upload.wikimedia.org/wikipedia/commons/d/df/Groynes_on_the_Beach_at_Llandanwg_-_geograph.org.uk_-_5140587.jpg,1600,1067,CC BY-SA 2.0,Chris Heaton,https://commons.wikimedia.org/wiki/File:Groynes_on_the_Beach_at_Llandanwg_-_geograph.org.uk_-_5140587.jpg,Groynes on the Beach at Llandanwg - geograph.org.uk - 5140587.jpg
llandanwg,https://upload.wikimedia.org/wikipedia/commons/7/7d/High_water_mark_at_Llandanwg_beach_-_geograph.org.uk_-_6086149.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:High_water_mark_at_Llandanwg_beach_-_geograph.org.uk_-_6086149.jpg,High water mark at Llandanwg beach - geograph.org.uk - 6086149.jpg
bennar,https://upload.wikimedia.org/wikipedia/commons/4/4a/At_the_edge_of_the_sea_at_Bennar_Beach_-_geograph.org.uk_-_7653493.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:At_the_edge_of_the_sea_at_Bennar_Beach_-_geograph.org.uk_-_7653493.jpg,At the edge of the sea at Bennar Beach - geograph.org.uk - 7653493.jpg
bennar,https://upload.wikimedia.org/wikipedia/commons/1/1a/Bennar_Beach..._the_boardwalk_through_the_sand_dunes_-_geograph.org.uk_-_4664757.jpg,2560,1920,CC BY-SA 2.0,I Love Colour,https://commons.wikimedia.org/wiki/File:Bennar_Beach..._the_boardwalk_through_the_sand_dunes_-_geograph.org.uk_-_4664757.jpg,Bennar Beach... the boardwalk through the sand dunes - geograph.org.uk - 4664757.jpg
bennar,https://upload.wikimedia.org/wikipedia/commons/c/cb/Bennar_Beach_-_geograph.org.uk_-_6270262.jpg,1600,1067,CC BY-SA 2.0,Trevor Harris,https://commons.wikimedia.org/wiki/File:Bennar_Beach_-_geograph.org.uk_-_6270262.jpg,Bennar Beach - geograph.org.uk - 6270262.jpg
bennar,https://upload.wikimedia.org/wikipedia/commons/0/0c/Bennar_Beach_-_geograph.org.uk_-_7653060.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Bennar_Beach_-_geograph.org.uk_-_7653060.jpg,Bennar Beach - geograph.org.uk - 7653060.jpg
bennar,https://upload.wikimedia.org/wikipedia/commons/e/ef/Bennar_beach%2C_Gwynedd_-_geograph.org.uk_-_4754396.jpg,4288,3216,CC BY-SA 2.0,I Love Colour,"https://commons.wikimedia.org/wiki/File:Bennar_beach,_Gwynedd_-_geograph.org.uk_-_4754396.jpg","Bennar beach, Gwynedd - geograph.org.uk - 4754396.jpg"
bennar,https://upload.wikimedia.org/wikipedia/commons/4/47/Dunes%2C_Bennar_Beach_-_geograph.org.uk_-_7653058.jpg,3840,2880,CC BY-SA 2.0,Eirian Evans,"https://commons.wikimedia.org/wiki/File:Dunes,_Bennar_Beach_-_geograph.org.uk_-_7653058.jpg","Dunes, Bennar Beach - geograph.org.uk - 7653058.jpg"
bennar,https://upload.wikimedia.org/wikipedia/commons/5/5d/Large_shingle_bank_at_the_back_of_Bennar_Beach_-_geograph.org.uk_-_7653063.jpg,3746,2809,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Large_shingle_bank_at_the_back_of_Bennar_Beach_-_geograph.org.uk_-_7653063.jpg,Large shingle bank at the back of Bennar Beach - geograph.org.uk - 7653063.jpg
bennar,https://upload.wikimedia.org/wikipedia/commons/d/d0/Nearly_deserted_Bennar_Beach_-_geograph.org.uk_-_7653487.jpg,3826,2869,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Nearly_deserted_Bennar_Beach_-_geograph.org.uk_-_7653487.jpg,Nearly deserted Bennar Beach - geograph.org.uk - 7653487.jpg
bennar,https://upload.wikimedia.org/wikipedia/commons/4/4e/The_Welsh_Coast_Path_on_Bennar_Beach_-_geograph.org.uk_-_7653489.jpg,4000,3000,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:The_Welsh_Coast_Path_on_Bennar_Beach_-_geograph.org.uk_-_7653489.jpg,The Welsh Coast Path on Bennar Beach - geograph.org.uk - 7653489.jpg
bennar,https://upload.wikimedia.org/wikipedia/commons/2/28/Tide_out_at_Bennar_Beach_-_geograph.org.uk_-_7653492.jpg,3840,2880,CC BY-SA 2.0,Eirian Evans,https://commons.wikimedia.org/wiki/File:Tide_out_at_Bennar_Beach_-_geograph.org.uk_-_7653492.jpg,Tide out at Bennar Beach - geograph.org.uk - 7653492.jpg
shell-island,https://upload.wikimedia.org/wikipedia/commons/c/c6/Across_Shell_Island_-_geograph.org.uk_-_5988607.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Across_Shell_Island_-_geograph.org.uk_-_5988607.jpg,Across Shell Island - geograph.org.uk - 5988607.jpg
shell-island,https://upload.wikimedia.org/wikipedia/commons/8/88/Camping_on_Shell_Island_%28Mochras%29_-_geograph.org.uk_-_6076117.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Camping_on_Shell_Island_(Mochras)_-_geograph.org.uk_-_6076117.jpg,Camping on Shell Island (Mochras) - geograph.org.uk - 6076117.jpg
shell-island,https://upload.wikimedia.org/wikipedia/commons/5/51/Camping_on_Shell_Island_-_geograph.org.uk_-_5988618.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Camping_on_Shell_Island_-_geograph.org.uk_-_5988618.jpg,Camping on Shell Island - geograph.org.uk - 5988618.jpg
shell-island,https://upload.wikimedia.org/wikipedia/commons/a/af/Dunes_on_Shell_Island_%28Mochras%29_-_geograph.org.uk_-_6076112.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Dunes_on_Shell_Island_(Mochras)_-_geograph.org.uk_-_6076112.jpg,Dunes on Shell Island (Mochras) - geograph.org.uk - 6076112.jpg
shell-island,https://upload.wikimedia.org/wikipedia/commons/9/9b/Foryd_ger_Mochras_-_Estuary_near_Mochras_%28Shell_Island%29_-_geograph.org.uk_-_3924146.jpg,3600,2400,CC BY-SA 2.0,Ian Medcalf,https://commons.wikimedia.org/wiki/File:Foryd_ger_Mochras_-_Estuary_near_Mochras_(Shell_Island)_-_geograph.org.uk_-_3924146.jpg,Foryd ger Mochras - Estuary near Mochras (Shell Island) - geograph.org.uk - 3924146.jpg
shell-island,https://upload.wikimedia.org/wikipedia/commons/1/1f/Llandanwg_Pensarn_Harbour_and_Shell_Island.jpg,6000,3096,CC BY-SA 3.0,Oosoom at English Wikipedia,https://commons.wikimedia.org/wiki/File:Llandanwg_Pensarn_Harbour_and_Shell_Island.jpg,Llandanwg Pensarn Harbour and Shell Island.jpg
shell-island,https://upload.wikimedia.org/wikipedia/commons/e/e2/Llandanwg_and_Shell_Island_beach.jpg,4912,2824,CC BY-SA 3.0,Oosoom at English Wikipedia,https://commons.wikimedia.org/wiki/File:Llandanwg_and_Shell_Island_beach.jpg,Llandanwg and Shell Island beach.jpg
shell-island,https://upload.wikimedia.org/wikipedia/commons/6/66/Mochras_%28Shell_Island%29_-_geograph.org.uk_-_5060918.jpg,1024,768,CC BY-SA 2.0,John Lucas,https://commons.wikimedia.org/wiki/File:Mochras_(Shell_Island)_-_geograph.org.uk_-_5060918.jpg,Mochras (Shell Island) - geograph.org.uk - 5060918.jpg
shell-island,https://upload.wikimedia.org/wikipedia/commons/2/29/Path_to_Shell_Island_-_geograph.org.uk_-_6076102.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Path_to_Shell_Island_-_geograph.org.uk_-_6076102.jpg,Path to Shell Island - geograph.org.uk - 6076102.jpg
shell-island,https://upload.wikimedia.org/wikipedia/commons/5/5f/Roads_on_Shell_Island_%28Mochras%29_-_geograph.org.uk_-_6076114.jpg,1024,683,CC BY-SA 2.0,DS Pugh,https://commons.wikimedia.org/wiki/File:Roads_on_Shell_Island_(Mochras)_-_geograph.org.uk_-_6076114.jpg,Roads on Shell Island (Mochras) - geograph.org.uk - 6076114.jpg
mwnt,https://upload.wikimedia.org/wikipedia/commons/d/d8/Mwnt%2C_Ceredigion%2C_gydag_Eglwys_y_Grog%2C_y_traeth_a_Foel-y-Mwnt_-_Mwnt%2C_Ceredigion%2C_Wales_01.jpg,4032,2684,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Mwnt,_Ceredigion,_gydag_Eglwys_y_Grog,_y_traeth_a_Foel-y-Mwnt_-_Mwnt,_Ceredigion,_Wales_01.jpg","Mwnt, Ceredigion, gydag Eglwys y Grog, y traeth a Foel-y-Mwnt - Mwnt, Ceredigion, Wales 01.jpg"
mwnt,https://upload.wikimedia.org/wikipedia/commons/7/7b/Mwnt%2C_Ceredigion%2C_gydag_Eglwys_y_Grog%2C_y_traeth_a_Foel-y-Mwnt_-_Mwnt%2C_Ceredigion%2C_Wales_02.jpg,4032,3024,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Mwnt,_Ceredigion,_gydag_Eglwys_y_Grog,_y_traeth_a_Foel-y-Mwnt_-_Mwnt,_Ceredigion,_Wales_02.jpg","Mwnt, Ceredigion, gydag Eglwys y Grog, y traeth a Foel-y-Mwnt - Mwnt, Ceredigion, Wales 02.jpg"
mwnt,https://upload.wikimedia.org/wikipedia/commons/b/b7/Mwnt%2C_Ceredigion%2C_gydag_Eglwys_y_Grog%2C_y_traeth_a_Foel-y-Mwnt_-_Mwnt%2C_Ceredigion%2C_Wales_03.jpg,4032,3024,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Mwnt,_Ceredigion,_gydag_Eglwys_y_Grog,_y_traeth_a_Foel-y-Mwnt_-_Mwnt,_Ceredigion,_Wales_03.jpg","Mwnt, Ceredigion, gydag Eglwys y Grog, y traeth a Foel-y-Mwnt - Mwnt, Ceredigion, Wales 03.jpg"
mwnt,https://upload.wikimedia.org/wikipedia/commons/7/70/Mwnt%2C_Ceredigion%2C_gydag_Eglwys_y_Grog%2C_y_traeth_a_Foel-y-Mwnt_-_Mwnt%2C_Ceredigion%2C_Wales_05.jpg,4032,3024,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Mwnt,_Ceredigion,_gydag_Eglwys_y_Grog,_y_traeth_a_Foel-y-Mwnt_-_Mwnt,_Ceredigion,_Wales_05.jpg","Mwnt, Ceredigion, gydag Eglwys y Grog, y traeth a Foel-y-Mwnt - Mwnt, Ceredigion, Wales 05.jpg"
mwnt,https://upload.wikimedia.org/wikipedia/commons/7/76/Mwnt%2C_Ceredigion%2C_gydag_Eglwys_y_Grog%2C_y_traeth_a_Foel-y-Mwnt_-_Mwnt%2C_Ceredigion%2C_Wales_06.jpg,4032,3024,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Mwnt,_Ceredigion,_gydag_Eglwys_y_Grog,_y_traeth_a_Foel-y-Mwnt_-_Mwnt,_Ceredigion,_Wales_06.jpg","Mwnt, Ceredigion, gydag Eglwys y Grog, y traeth a Foel-y-Mwnt - Mwnt, Ceredigion, Wales 06.jpg"
mwnt,https://upload.wikimedia.org/wikipedia/commons/d/da/Mwnt%2C_Ceredigion%2C_gydag_Eglwys_y_Grog%2C_y_traeth_a_Foel-y-Mwnt_-_Mwnt%2C_Ceredigion%2C_Wales_08.jpg,4032,3024,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Mwnt,_Ceredigion,_gydag_Eglwys_y_Grog,_y_traeth_a_Foel-y-Mwnt_-_Mwnt,_Ceredigion,_Wales_08.jpg","Mwnt, Ceredigion, gydag Eglwys y Grog, y traeth a Foel-y-Mwnt - Mwnt, Ceredigion, Wales 08.jpg"
mwnt,https://upload.wikimedia.org/wikipedia/commons/8/8a/Mwnt%2C_Ceredigion%2C_gydag_Eglwys_y_Grog%2C_y_traeth_a_Foel-y-Mwnt_-_Mwnt%2C_Ceredigion%2C_Wales_09.jpg,3728,2827,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Mwnt,_Ceredigion,_gydag_Eglwys_y_Grog,_y_traeth_a_Foel-y-Mwnt_-_Mwnt,_Ceredigion,_Wales_09.jpg","Mwnt, Ceredigion, gydag Eglwys y Grog, y traeth a Foel-y-Mwnt - Mwnt, Ceredigion, Wales 09.jpg"
mwnt,https://upload.wikimedia.org/wikipedia/commons/0/01/Mwnt%2C_Ceredigion%2C_gydag_Eglwys_y_Grog%2C_y_traeth_a_Foel-y-Mwnt_-_Mwnt%2C_Ceredigion%2C_Wales_100.jpg,3840,2160,CC BY-SA 4.0,Llywelyn2000,"https://commons.wikimedia.org/wiki/File:Mwnt,_Ceredigion,_gydag_Eglwys_y_Grog,_y_traeth_a_Foel-y-Mwnt_-_Mwnt,_Ceredigion,_Wales_100.jpg","Mwnt, Ceredigion, gydag Eglwys y Grog, y traeth a Foel-y-Mwnt - Mwnt, Ceredigion, Wales 100.jpg"
