id,channel,content_type,route_or_slug,title,region,activity,commercial_tier,priority,status,launch_visible,owner,assigned_agent,source_count,source_urls,evidence_status,image_status,image_source_url,copy_status,seo_status,schema_status,commercial_review_status,safety_or_legal_status,last_generated_at,last_reviewed_at,next_review_due,published_at,blocker_reason,review_notes,quality_score,confidence_score
operator-plas-y-brenin,commercial,operator,/directory/plas-y-brenin,Plas Y Brenin,,,strategic_big_player_or_launch_priority,47,researched,true,content-ops,,5,https://pyb.co.uk | https://www.tripadvisor.com/Attraction_Review-g551981-d4066580-Reviews-Plas_y_Brenin-Capel_Curig_Snowdonia_Eryri_National_Park_North_Wales_Wales.html | https://pyb.co.uk/contact/ | https://pyb.co.uk/about/ | https://pyb.co.uk/,sourced,missing,,needs_review,needs_review,needs_review,needs_review,not_applicable,2026-07-03,,,,"Operator ""Plas y Brenin"" missing: no cover image | Operator ""Plas y Brenin"" missing: no cover image",Audit gap: Fill 1 missing fields | Research output exists: data/research/content-ops/operator-plas-y-brenin.json. Audit gap: Fill 1 missing fields,68,70
operator-zip-world,commercial,operator,/directory/zip-world,Zip World,,,strategic_big_player_or_launch_priority,47,researched,true,content-ops,,7,https://www.zipworld.co.uk | https://www.tripadvisor.com/Attraction_Review-g730108-d4054411-Reviews-Zip_World-Bethesda_Bangor_Gwynedd_North_Wales_Wales.html | https://www.zipworld.co.uk/ | https://en.wikipedia.org/wiki/Zip_World | https://www.zipworld.co.uk/contact-us | https://www.zipworld.co.uk/locations/penrhyn-quarry | https://www.visitsnowdonia.info/zip-world-penrhyn-quarry,sourced,missing,,needs_review,needs_review,needs_review,needs_review,not_applicable,2026-07-03,,,,"Operator ""Zip World"" missing: no cover image | Operator ""Zip World"" missing: no cover image",Audit gap: Fill 1 missing fields | Research output exists: data/research/content-ops/operator-zip-world.json. Audit gap: Fill 1 missing fields,68,70
location-landing-anglesey,evergreen,location_landing,/anglesey,Anglesey,anglesey,,not_applicable,45,qa_needed,true,content-ops,,12,https://www.anglesey.gov.uk/en/About-us/About-Anglesey.aspx | https://www.anglesey.gov.uk/en/Residents/Countryside-and-the-environment/Coastal-Path.aspx | https://www.ons.gov.uk/census/census2021results | https://whc.unesco.org/en/list/374 | https://cadw.gov.wales/visit/places-to-visit/beaumaris-castle | https://www.cadw.gov.wales/visit/places-to-visit/menai-suspension-bridge | https://www.portofholyhead.co.uk | https://www.ons.gov.uk/peoplepopulationandcommunity/culturalidentity/language/bulletins/languageenglandandwales/census2021 | https://naturalresources.wales/days-out/places-to-visit/north-west-wales/newborough-national-nature-reserve/ | https://www.wildlifetrustsofwales.org.uk | https://www.rspb.org.uk/reserves-and-events/reserves-a-z/south-stack-cliffs/ | https://www.trinityhouse.co.uk/lighthouses-and-lightvessels/south-stack-lighthouse,sourced,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,2026-06-04,,,,,Existing markdown content: content/regions/anglesey.md | Research output exists: data/research/content-ops/location-landing-anglesey.json. Existing markdown content: content/regions/anglesey.md,68,70
location-landing-brecon-beacons,evergreen,location_landing,/brecon-beacons,Brecon Beacons,brecon-beacons,,not_applicable,45,qa_needed,true,content-ops,,12,https://www.beacons-npa.gov.uk/ | https://naturalresources.wales/guidance-and-advice/environmental-topics/land-management/managing-land-and-sea/protected-areas-of-land-and-sea/national-parks/?lang=en | https://darksky.org/what-we-do/international-dark-sky-reserve/ | https://www.beacons-npa.gov.uk/about-us/about-the-national-park/bannau-brycheiniog-name-change/ | https://getoutside.ordnancesurvey.co.uk/guides/guide-to-pen-y-fan/ | https://www.beacons-npa.gov.uk/about-us/about-the-national-park/ | https://www.fforestfawr.org.uk/about/ | https://www.beacons-npa.gov.uk/looking-after/dark-sky-reserve/ | https://www.beacons-npa.gov.uk/visiting/landscape/ | https://www.visitwales.com/attraction/nature-and-wildlife/sgwd-yr-eira-1493558 | https://www.nationaltrust.org.uk/visit/wales/henrhyd-falls | https://www.visitwales.com/inspire/culture-heritage/welsh-mythology-and-folklore,sourced,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,2026-06-04,,,,,Existing markdown content: content/regions/brecon-beacons.md | Research output exists: data/research/content-ops/location-landing-brecon-beacons.json. Existing markdown content: content/regions/brecon-beacons.md,68,70
location-landing-gower,evergreen,location_landing,/gower,Gower,gower,,not_applicable,45,qa_needed,true,content-ops,,12,https://www.traveline.cymru/ | https://www.naturalresources.wales/guidance-and-advice/environmental-topics/landscape/protected-landscapes/areas-of-outstanding-natural-beauty/ | https://cadw.gov.wales/visit/places-to-visit/gower | https://www.nationaltrust.org.uk/visit/wales/rhossili-and-south-gower-coast | https://www.nationaltrust.org.uk/visit/wales/rhossili-and-south-gower-coast/worms-head | https://www.discoverthegower.com/dylan-thomas-and-gower/ | https://www.nationaltrust.org.uk/visit/wales/three-cliffs-bay | https://www.nationaltrust.org.uk/visit/wales/arthurs-stone-maen-ceti | https://cadw.gov.wales/visit/places-to-visit/oystermouth-castle | https://cadw.gov.wales/visit/places-to-visit/weobley-castle | https://cadw.gov.wales/visit/places-to-visit/pennard-castle | https://www.mumbles.co.uk/,sourced,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,2026-06-04,,,,,Existing markdown content: content/regions/gower.md | Research output exists: data/research/content-ops/location-landing-gower.json. Existing markdown content: content/regions/gower.md,68,70
location-landing-llyn-peninsula,evergreen,location_landing,/llyn-peninsula,Llyn Peninsula,llyn-peninsula,,not_applicable,45,qa_needed,true,content-ops,,12,https://naturalresources.wales/guidance-and-advice/environmental-topics/landscape/areas-of-outstanding-natural-beauty-aonbs/?lang=en | https://www.llynaobn.org.uk | https://www.walescoastpath.gov.uk/explore/section?id=llyn-peninsula | https://naturalresources.wales/days-out/the-wales-coast-path/all-walking-routes/llyn-peninsula/?lang=en | https://www.bardsey.org | https://cadw.gov.wales/visit/places-to-visit/bardsey-island | https://www.visitwales.com/destinations/north-wales/llyn-peninsula/bardsey-island | https://www.visitwales.com/destinations/north-wales/llyn-peninsula/beaches/hells-mouth-porth-neigwl | https://magicseaweed.com/Llyn-Peninsula-Surf-Report/395/ | https://www.ons.gov.uk/peoplepopulationandcommunity/culturalidentity/language/bulletins/languageenglandandwales/census2021 | https://statswales.gov.wales | https://cadw.gov.wales/visit/places-to-visit/trer-ceiri,sourced,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,2026-06-04,,,,,Existing markdown content: content/regions/llyn-peninsula.md | Research output exists: data/research/content-ops/location-landing-llyn-peninsula.json. Existing markdown content: content/regions/llyn-peninsula.md,68,70
location-landing-mid-wales,evergreen,location_landing,/mid-wales,Mid Wales,mid-wales,,not_applicable,45,qa_needed,true,content-ops,,12,https://www.bikeparkdyfi.co.uk/ | https://www.visitwales.com/destinations/mid-wales | https://www.aberystwyth.com/ | https://www.rheidolrailway.co.uk/ | https://www.cadw.gov.wales/visit/places-to-visit/owain-glyndwr-centre-machynlleth | https://www.cat.org.uk/about-cat/ | https://naturalresources.wales/guidance-and-advice/environmental-topics/wildlife-and-biodiversity/protected-areas-of-land-and-sea/special-areas-of-conservation/cardigan-bay-sac/?lang=en | https://www.seawatchfoundation.org.uk/ | https://naturalresources.wales/ | https://naturalresources.wales/days-out/places-to-visit/mid-wales/nant-yr-arian/?lang=en | https://www.elanvalley.org.uk/discover/history | https://www.elanvalley.org.uk/discover/reservoirs,sourced,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,2026-06-04,,,,,Existing markdown content: content/regions/mid-wales.md | Research output exists: data/research/content-ops/location-landing-mid-wales.json. Existing markdown content: content/regions/mid-wales.md,68,70
location-landing-pembrokeshire,evergreen,location_landing,/pembrokeshire,Pembrokeshire,pembrokeshire,,not_applicable,45,qa_needed,true,content-ops,,12,https://www.pembrokeshirecoast.wales/about-us/about-the-national-park/ | https://www.pembrokeshire.gov.uk/ | https://www.pembrokeshirecoast.wales/walking/pembrokeshire-coast-path/ | https://www.pembrokeshirecoast.wales/exploring-preseli-hills/ | https://www.stdavidscathedral.org.uk/about/history/ | https://www.visitpembrokeshire.com/explore-pembrokeshire/towns-villages/st-davids/ | https://cadw.gov.wales/visit/places-to-visit/preseli-hills | https://www.welshwildlife.org/nature-reserves/skomer-island/ | https://naturalresources.wales/guidance-and-advice/environmental-topics/wildlife-and-biodiversity/protected-areas-of-land-and-sea/nature-conservation-sites-protected-by-law/special-areas-of-conservation/ | https://www.pembrokeshirecoast.wales/wildlife/marine-wildlife/ | https://www.visitpembrokeshire.com/explore-pembrokeshire/beaches/abereiddy-beach/ | https://www.pembrokeshirecoast.wales/visiting/beaches/freshwater-west/,sourced,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,2026-06-04,,,,,Existing markdown content: content/regions/pembrokeshire.md | Research output exists: data/research/content-ops/location-landing-pembrokeshire.json. Existing markdown content: content/regions/pembrokeshire.md,68,70
location-landing-snowdonia,evergreen,location_landing,/snowdonia,Snowdonia,snowdonia,,not_applicable,45,qa_needed,true,content-ops,,12,https://www.eryri.llyw.cymru/living-and-working/planning/plan-documents/eryri-local-development-plan-2016-2031 | https://getoutside.ordnancesurvey.co.uk/guides/yr-wyddfa-snowdon/ | https://www.nationalparks.uk/parks/snowdonia/ | https://www.eryri.llyw.cymru/visiting/walking/long-distance-routes/welsh-3000s | https://www.eryri.llyw.cymru/visiting/recreation | https://www.ons.gov.uk/census/census2021results | https://www.eryri.llyw.cymru | https://www.darksky.org/our-work/conservation/idsp/reserves/ | https://www.eryri.llyw.cymru/living-and-working/dark-skies | https://whc.unesco.org/en/list/1654 | https://www.zipworld.co.uk/activity/detail/velocity-2 | https://www.zipworld.co.uk/activity/detail/bounce-below,sourced,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,2026-06-04,,,,,Existing markdown content: content/regions/snowdonia.md | Research output exists: data/research/content-ops/location-landing-snowdonia.json. Existing markdown content: content/regions/snowdonia.md,68,70
location-landing-south-wales,evergreen,location_landing,/south-wales,South Wales,south-wales,,not_applicable,45,qa_needed,true,content-ops,,12,https://www.tfwrail.wales/. | https://cadw.gov.wales/learn/historic-wales/industrial-wales/coal-mining | https://museum.wales/bigpit/ | https://www.visitwales.com/inspire-me/history-heritage/world-heritage/blaenavon-industrial-landscape | https://www.bikeparkwales.com/ | https://canalrivertrust.org.uk/enjoy-the-waterways/canal-and-river-network/monmouthshire-and-brecon-canal | https://www.rhonddaheritagepark.com/ | https://www.rctcbc.gov.uk/EN/Resident/ParksandGreenSpaces/DareValleyCountryPark.aspx | https://www.naturalresources.wales/days-out/the-countryside/south-east-wales/clydach-gorge/ | https://www.breconbeacons.org/explore/things-to-do/walk-trails/pontsticill-and-pentwyn-reservoirs | https://www.bunchofgrapes.org.uk/ | https://www.naturalresources.wales/days-out/the-countryside/south-wales/waterfall-woods-national-nature-reserve/,sourced,needs_review,,needs_review,needs_review,needs_review,not_applicable,not_applicable,2026-06-04,,,,,Existing markdown content: content/regions/south-wales.md | Research output exists: data/research/content-ops/location-landing-south-wales.json. Existing markdown content: content/regions/south-wales.md,68,70
operator-ace-adventure,commercial,operator,/directory/ace-adventure,Ace Adventure,,,unclassified_operator,34,qa_needed,false,content-ops,,9,https://ace-adventures.co.uk | https://ace-adventures.co.uk/ | https://www.facebook.com/profile.php?id=100063120374470 | https://aala.hse.gov.uk/aala/provider_search.php | https://aceadventures.co.uk/ | https://visitscotland.com/info/see-do/ace-adventures-hideaways-p264191 | https://aceraft.com/ | https://www.tripadvisor.com/Hotel_Review-g59381-d543128-Reviews-ACE_Adventure_Resort-Oak_Hill_West_Virginia.html | https://ace-adventurecentre.com/,sourced,needs_review,,needs_review,needs_review,needs_review,needs_review,not_applicable,2026-06-04,,,,"Operator ""Ace Adventure"" missing: no description, no cover image, no logo, no website, no phone, no email, no Google rating | Operator ""Ace Adventure"" missing: no description, no cover image, no logo, no website, no phone, no email, no Google rating",Audit gap: Fill 7 missing fields | Research output exists: data/research/content-ops/operator-ace-adventure.json. Audit gap: Fill 7 missing fields,68,70
operator-adrenaline-mtb,commercial,operator,/directory/adrenaline-mtb,Adrenaline Mtb,,,unclassified_operator,34,blocked,false,content-ops,,6,https://www.mbwales.com/agents/ | https://www.visitwales.com/things-do/adventure-and-activities/cycling-and-mountain-biking/great-places-guided-mountain-bike-holiday | https://www.facebook.com/MTB.Adrenaline | https://www.facebook.com/adrenalinemtb/ | https://find-and-update.company-information.service.gov.uk/ | https://www.visitwales.com/things-do/adventure-and-activities/cycling-and-mountain-biking/mountain-bike-heaven-wales,sourced,needs_review,,needs_review,needs_review,needs_review,needs_review,not_applicable,2026-06-04,,,,"Operator ""Adrenaline MTB"" missing: no description, no cover image, no logo, no website, no phone, no email, no Google rating | Operator ""Adrenaline MTB"" missing: no description, no cover image, no logo, no website, no phone, no email, no Google rating",Audit gap: Fill 7 missing fields | Research output exists: data/research/content-ops/operator-adrenaline-mtb.json. Audit gap: Fill 7 missing fields,68,70
operator-adventure-beyond,commercial,operator,/directory/adventure-beyond,Adventure Beyond,,,unclassified_operator,34,qa_needed,false,content-ops,,12,https://www.adventurebeyond.co.uk | https://www.outdoor-learning.org/organisation-directory/adventure-beyond.html; | https://www.visitpembrokeshire.com/activity-listing/adventure-beyond | https://adventurebeyond.co.uk | https://www.adventurebeyond.co.uk; | https://www.outdoor-learning.org/organisation-directory/adventure-beyond.html | https://adventurebeyond.co.uk; | https://www.tripadvisor.com/Attraction_Review-g1472532-d13974862-Reviews-Adventure_Beyond-Coed_Y_Bryn_Ceredigion_Wales.html | https://adventurebeyond.co.uk/activities-list/sea-kayak | https://aala.hse.gov.uk/aala/provider_search.php | https://www.instagram.com/adventure.beyond/ | https://commons.wikimedia.org/wiki/Category:Coasteering,sourced,needs_review,,needs_review,needs_review,needs_review,needs_review,not_applicable,2026-06-04,,,,"Operator ""Adventure Beyond"" missing: no description, no cover image, no logo, no Google rating | Operator ""Adventure Beyond"" missing: no description, no cover image, no logo, no Google rating",Audit gap: Fill 4 missing fields | Research output exists: data/research/content-ops/operator-adventure-beyond.json. Audit gap: Fill 4 missing fields,68,70
operator-adventure-tours-uk,commercial,operator,/directory/adventure-tours-uk,Adventure Tours Uk,,,unclassified_operator,34,qa_needed,false,content-ops,,12,https://adventuretoursuk.com | https://www.visitwales.com/attraction/sightseeing-tour/adventure-tours-uk-526631 | https://www.northeastwales.wales/things-to-do/adventure-tours-uk/ | https://www.meetinwales.com/operator/operator-handler/adventure-tours-uk-2167057 | https://adventuretoursuk.com/contact-us/ | https://adventuretoursuk.com/adventure-holidays/ | https://adventuretoursuk.com/about-us/ | https://untoursfoundation.org/about-us/our-portfolio/adventure-tours-uk/ | https://adventuretoursuk.com/ | https://www.bcorporation.net/en-us/find-a-b-corp/company/adventure-tours-uk/ | https://adventuretoursuk.com/tour/adventure-north-wales/ | https://www.trustpilot.com/review/www.adventuretoursuk.com,sourced,needs_review,,needs_review,needs_review,needs_review,needs_review,not_applicable,2026-06-04,,,,"Operator ""Adventure Tours UK"" missing: no cover image, no logo, no phone, no Google rating | Operator ""Adventure Tours UK"" missing: no cover image, no logo, no phone, no Google rating",Audit gap: Fill 4 missing fields | Research output exists: data/research/content-ops/operator-adventure-tours-uk.json. Audit gap: Fill 4 missing fields,68,70
