id,type,name,slug,region,source_file,data_completeness,status,notes
78b25f55dc,commercial-partners,National Trust,national-trust,,content/commercial-partners.csv,1.00,csv-only,
377c8a1dc8,commercial-partners,Omio,omio,,content/commercial-partners.csv,1.00,csv-only,
c3c9a0215f,commercial-partners,Ordnance Survey,ordnance-survey,,content/commercial-partners.csv,1.00,csv-only,
c14965de60,commercial-partners,Outdooractive,outdooractive,,content/commercial-partners.csv,1.00,csv-only,
cc07770cbd,commercial-partners,PayPal,paypal,,content/commercial-partners.csv,1.00,csv-only,
4847fc6cb7,commercial-partners,Rentalcars.com (Booking),rentalcars-com-booking,,content/commercial-partners.csv,1.00,csv-only,
017d7ec334,commercial-partners,Stripe,stripe,,content/commercial-partners.csv,1.00,csv-only,
218626d5bd,commercial-partners,Tiqets,tiqets,,content/commercial-partners.csv,1.00,csv-only,
53dc2bcb43,commercial-partners,Trainline,trainline,,content/commercial-partners.csv,1.00,csv-only,
4782a2efae,commercial-partners,TripAdvisor,tripadvisor,,content/commercial-partners.csv,1.00,csv-only,
caf0603df9,commercial-partners,Viator,viator,,content/commercial-partners.csv,1.00,csv-only,
fc7705646b,commercial-partners,Visit Wales (Official),visit-wales-official,,content/commercial-partners.csv,1.00,csv-only,
2938545652,commercial-partners,Vrbo,vrbo,,content/commercial-partners.csv,1.00,csv-only,
2deac0cb6f,events,Abersoch 10K,abersoch-10k,Abersoch,content/events.csv,1.00,csv-only,
27721b12ce,events,Abersoch Dinghy Week,abersoch-dinghy-week,Abersoch,content/events.csv,1.00,csv-only,
1aed99f25c,events,ABP Newport Marathon Festival,abp-newport-marathon-festival,Newport,content/events.csv,1.00,csv-only,
78474dbee3,events,Adventure Travel World Summit,adventure-travel-world-summit,Llandudno (2025),content/events.csv,1.00,csv-only,
8c4c686091,events,Anglesey Trail Half Marathon,anglesey-trail-half-marathon,Newborough Forest,content/events.csv,1.00,csv-only,
783867bc52,events,Barry Island 10K,barry-island-10k,Barry Island,content/events.csv,1.00,csv-only,
e27857cd2d,events,Beast of Llangattock,beast-of-llangattock,Llangattock,content/events.csv,1.00,csv-only,
0072edb8f2,events,Beast of the Beacons,beast-of-the-beacons,Talybont-on-Usk,content/events.csv,1.00,csv-only,
179f67224a,events,Beast of the Blacks,beast-of-the-blacks,Black Mountains,content/events.csv,1.00,csv-only,
57c8ee80cc,events,Black Mountains Ultras,black-mountains-ultras,Black Mountains,content/events.csv,1.00,csv-only,
d2fd12f3e6,events,Caerphilly Trail Races,caerphilly-trail-races,Caerphilly,content/events.csv,1.00,csv-only,
8134f3b57d,events,Cardiff Bay Water Festival,cardiff-bay-water-festival,Cardiff Bay,content/events.csv,1.00,csv-only,
10bfc4cde4,events,Cardiff Half Marathon,cardiff-half-marathon,Cardiff,content/events.csv,1.00,csv-only,
35345f7390,events,CDF 10K,cdf-10k,Cardiff,content/events.csv,1.00,csv-only,
88a39c14cb,events,Chepstow Running Festival,chepstow-running-festival,Chepstow Racecourse,content/events.csv,1.00,csv-only,
f5988f95f2,events,Coed y Brenin Enduro,coed-y-brenin-enduro,Coed y Brenin,content/events.csv,1.00,csv-only,
ae5efd33bb,events,Conwy Half Marathon,conwy-half-marathon,Conwy,content/events.csv,1.00,csv-only,
ab0ed9fa1e,events,Dragon Ride,dragon-ride,Port Talbot,content/events.csv,1.00,csv-only,
be3d4e8c95,events,Dragons Back Race,dragons-back-race,Conwy to Cardiff,content/events.csv,1.00,csv-only,
006f5f0d4c,events,Etape Eryri,etape-eryri,Snowdonia,content/events.csv,1.00,csv-only,
51f363fe85,events,Great Welsh Marathon & Half,great-welsh-marathon-and-half,Pembrey Country Park,content/events.csv,1.00,csv-only,
9b0c0848ab,events,Green Man Festival,green-man-festival,Brecon Beacons,content/events.csv,1.00,csv-only,
716168c517,events,IRONKIDS Wales,ironkids-wales,Tenby,content/events.csv,1.00,csv-only,
bf31770ddb,events,IRONMAN Wales,ironman-wales,Tenby,content/events.csv,1.00,csv-only,
a329c7d241,events,Jones O Gymru Anglesey Half Marathon,jones-o-gymru-anglesey-half-marathon,Anglesey Showground,content/events.csv,1.00,csv-only,
78e9aed088,events,Llandudno Triathlon,llandudno-triathlon,Llandudno,content/events.csv,1.00,csv-only,
d7b5d91d3e,events,Llanelli Half Marathon & 10K,llanelli-half-marathon-and-10k,"Festival Fields, Llanelli",content/events.csv,1.00,csv-only,
2b44dd525a,events,Man vs Horse Marathon,man-vs-horse-marathon,Llanwrtyd Wells,content/events.csv,1.00,csv-only,
39d0ca12ac,events,Medieval Backyard Ultra,medieval-backyard-ultra,Cosmeston Lakes,content/events.csv,1.00,csv-only,
07574c54bf,events,Nick Beer Llandudno 10K,nick-beer-llandudno-10k,Llandudno Promenade,content/events.csv,1.00,csv-only,
b463abd20d,events,Ogwen Yr Helgi Du,ogwen-yr-helgi-du,Ogwen Valley,content/events.csv,1.00,csv-only,
58a9dac60f,events,Pembrokeshire Coast Path Festival,pembrokeshire-coast-path-festival,Various,content/events.csv,1.00,csv-only,
9fa6f10154,events,Pendine Sands Races,pendine-sands-races,Pendine Sands,content/events.csv,1.00,csv-only,
ee4e24a7af,events,Porthcawl 10K,porthcawl-10k,Porthcawl,content/events.csv,1.00,csv-only,
f32b91f444,events,Rabbit Run Wales,rabbit-run-wales,Merthyr Mawr,content/events.csv,1.00,csv-only,
c13cca8fed,events,Radyr Trail Races,radyr-trail-races,"Radyr, Cardiff",content/events.csv,1.00,csv-only,
111275b6ea,events,Red Bull Hardline,red-bull-hardline,Dyfi Forest,content/events.csv,1.00,csv-only,
d81dd3e858,events,Red Warrior Challenge,red-warrior-challenge,Margam Country Park,content/events.csv,1.00,csv-only,
18d1bf5bf4,events,Rhosneigr Wave Classic,rhosneigr-wave-classic,Rhosneigr,content/events.csv,1.00,csv-only,
91388ca772,events,Sandman Triathlon,sandman-triathlon,Newborough,content/events.csv,1.00,csv-only,
e464d48383,events,Saundersfoot Triathlon,saundersfoot-triathlon,Saundersfoot,content/events.csv,1.00,csv-only,
130e7471bf,events,Secret Santa Series,secret-santa-series,Brecon Beacons,content/events.csv,1.00,csv-only,
6ee13b62bb,events,SheUltra,sheultra,Abersoch to Pwllheli,content/events.csv,1.00,csv-only,
feb6f81faa,events,Slateman Triathlon,slateman-triathlon,Llanberis,content/events.csv,1.00,csv-only,
d1043bdbf7,events,Snowdonia Trail Marathon Eryri,snowdonia-trail-marathon-eryri,Llanberis,content/events.csv,1.00,csv-only,
82b49e75b7,events,Snowdonia Walking Festival,snowdonia-walking-festival,Betws-y-Coed,content/events.csv,1.00,csv-only,
4e78153513,events,Snowman Triathlon,snowman-triathlon,Plas y Brenin,content/events.csv,1.00,csv-only,
6ff6ac5d87,events,Swansea 5K,swansea-5k,Swansea,content/events.csv,1.00,csv-only,
2b353f38ab,events,Swansea Half Marathon,swansea-half-marathon,Swansea,content/events.csv,1.00,csv-only,
f151f5478b,events,Swansea Triathlon,swansea-triathlon,Swansea,content/events.csv,1.00,csv-only,
0414895103,events,Tenacious Ten,tenacious-ten,Brecon Beacons,content/events.csv,1.00,csv-only,
8ef1d80fce,events,The Loop Ultra,the-loop-ultra,Brecon Beacons,content/events.csv,1.00,csv-only,
0dce1e0c72,events,Tour of Britain (Wales Stages),tour-of-britain-wales-stages,Various,content/events.csv,1.00,csv-only,
43b738405e,events,Trail Marathon Wales,trail-marathon-wales,Coed y Brenin,content/events.csv,1.00,csv-only,
c67bcbd062,events,Trails & Tarmac Winter Backyard Ultra,trails-and-tarmac-winter-backyard-ultra,Black Mountains,content/events.csv,1.00,csv-only,
53e0872c19,events,Wakestock,wakestock,Abersoch/Pwllheli,content/events.csv,1.00,csv-only,
6ac641d9e3,events,Wales Coast Path Festival,wales-coast-path-festival,Various,content/events.csv,1.00,csv-only,
cb67206f06,events,Welsh Gravity Enduro Series,welsh-gravity-enduro-series,Various,content/events.csv,1.00,csv-only,
15a239905b,events,Welsh One Day Hill Climb,welsh-one-day-hill-climb,Various,content/events.csv,1.00,csv-only,
bf05359b76,events,World Bog Snorkelling Championships,world-bog-snorkelling-championships,Llanwrtyd Wells,content/events.csv,1.00,csv-only,
3fbb071d80,food,Abersoch Beach Cafe,abersoch-beach-cafe,llyn-peninsula,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
042331cd4a,food,Alpine Coffee Shop,alpine-coffee-shop,snowdonia,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
10208b2aba,food,Antur Stiniog Cafe,antur-stiniog-cafe,snowdonia,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
2f9260ea4f,food,Barry Island Cafe,barry-island-cafe,south-wales,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
feebd2fb3a,food,Bay Bistro,bay-bistro,gower,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
4919af86cb,food,Becws Islyn,becws-islyn,llyn-peninsula,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
a99d1c4365,food,BikePark Wales Cafe,bikepark-wales-cafe,brecon-beacons,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
7a1a5ed93b,food,Black Mountain Activity Centre Cafe,black-mountain-activity-centre-cafe,brecon-beacons,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
82d43d7f6b,food,Blue China,blue-china,llyn-peninsula,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
818fc74523,food,Borth Beach Cafe,borth-beach-cafe,mid-wales,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
65243dcd93,food,Cafe Môr,cafe-mor,pembrokeshire,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
fe491de958,food,Caffi Cemaes,caffi-cemaes,anglesey,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
27f23940d7,food,Caffi Clywedog,caffi-clywedog,mid-wales,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
72add2b8ef,food,Caffi Gwynant,caffi-gwynant,snowdonia,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
1a811122fa,food,Caffi Meinir,caffi-meinir,llyn-peninsula,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
ecc35c6854,food,Caffi Porthor,caffi-porthor,llyn-peninsula,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
727b2971df,food,Canolfan Tryweryn Cafe,canolfan-tryweryn-cafe,snowdonia,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
a6c69694fc,food,Captain's Table,captains-table,gower,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
6d5514dcf1,food,Coed y Brenin Visitor Centre Cafe,coed-y-brenin-visitor-centre-cafe,snowdonia,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
841dc8525a,food,Conwy Falls Cafe,conwy-falls-cafe,snowdonia,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
5c5a26c296,food,Devil's Bridge Cafe,devils-bridge-cafe,mid-wales,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
511b621e70,food,Dylan's Criccieth,dylans-criccieth,llyn-peninsula,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
b77e2ed31d,food,Dylan's Menai Bridge,dylans-menai-bridge,anglesey,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
7542edb554,food,Eddy's,eddys,gower,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
c1901a3015,food,Elan Valley Visitor Centre Cafe,elan-valley-visitor-centre-cafe,mid-wales,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
ee25bc72cc,food,Gwesty Ty Newydd,gwesty-ty-newydd,llyn-peninsula,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
fd391c512a,food,Hangin' Pizzeria,hangin-pizzeria,snowdonia,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
91f07cafe8,food,Llangorse Lake Cafe,llangorse-lake-cafe,brecon-beacons,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
b54abb63d8,food,Machynlleth Cafe,machynlleth-cafe,mid-wales,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
6aa31bf3a6,food,Mamgu Welshcakes,mamgu-welshcakes,pembrokeshire,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
db08dad2bf,food,Marco's Cafe,marcos-cafe,south-wales,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
e7708fe293,food,Moel Siabod Cafe,moel-siabod-cafe,snowdonia,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
7a85012e42,food,Mojo's,mojos,anglesey,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
018a811353,food,Oneplanet Adventure Cafe,oneplanet-adventure-cafe,north-wales,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
86b58fb9d2,food,Oriel y Parc Cafe,oriel-y-parc-cafe,pembrokeshire,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
e26931b698,food,Oxwich Bay Cafe,oxwich-bay-cafe,gower,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
330d2af4d2,food,Pen y Fan Food Truck,pen-y-fan-food-truck,brecon-beacons,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
6297f3e832,food,Penceunant Isaf Tea Rooms,penceunant-isaf-tea-rooms,snowdonia,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
93df9e3998,food,Pete's Eats,petes-eats,snowdonia,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
de4e8d75f8,food,PJ's Surf Shop Cafe,pjs-surf-shop-cafe,gower,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
0962230e60,food,Plas Menai Cafe,plas-menai-cafe,north-wales,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
f97037e29c,food,Plas y Brenin Cafe,plas-y-brenin-cafe,snowdonia,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
9007645ae2,food,Rest Bay Cafe,rest-bay-cafe,south-wales,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
9b8fcd4a65,food,RSPB South Stack Cafe,rspb-south-stack-cafe,anglesey,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
4a6f532a70,food,Sands Cafe,sands-cafe-newgale,pembrokeshire,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
b61bbb2f3a,food,Sea Shanty Cafe,sea-shanty-cafe,anglesey,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
23506738dd,food,Surf Cafe Rhosneigr,surf-cafe-rhosneigr,anglesey,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
dd2657b55f,food,Surfside Cafe,surfside-cafe-caswell,gower,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
2c86ece75f,food,Surfside Cafe,surfside-cafe-langland,gower,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
95c0fe61ea,food,The Bear Hotel,the-bear-hotel,Brecon Beacons,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
5293d575a1,food,The Bishops,the-bishops,Pembrokeshire,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
dbda1ca883,food,The Black Boy Inn,the-black-boy-inn,Snowdonia,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
abd724c63e,food,The Blue Anchor,the-blue-anchor,South Wales,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
4c2661080c,food,The Boathouse,the-boathouse,pembrokeshire,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
213799be28,food,The Britannia Inn,the-britannia-inn,Gower,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
95bd14b470,food,The Bryn Tyrch,the-bryn-tyrch,Snowdonia,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
c205cce0da,food,The Bull,the-bull,Anglesey,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
ead2f5c211,food,The Cambrian Inn,the-cambrian-inn,Pembrokeshire,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
f0776aca92,food,The Corn Mill,the-corn-mill,North Wales,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
8ed105f667,food,The Cresselly Arms,the-cresselly-arms,Pembrokeshire,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
f13f7859f8,food,The Cross Foxes,the-cross-foxes,Snowdonia,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
9e18a97016,food,The Dragon's Back,the-dragon-s-back,Brecon Beacons,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
c41d8d97f4,food,The Druidstone Hotel,the-druidstone-hotel,Pembrokeshire,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
b36a5d05c7,food,The Eagles Hotel,the-eagles-hotel,Snowdonia,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
5304177999,food,The Farmers Arms,the-farmers-arms,Pembrokeshire,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
4df4e54f0a,food,The Felin Fach Griffin,the-felin-fach-griffin,Brecon Beacons,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
3b4c551905,food,The Golden Lion,the-golden-lion,Pembrokeshire,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
80ece90ae7,food,The Griffin Inn,the-griffin-inn,Pembrokeshire,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
914b001c87,food,The Gwydyr Hotel,the-gwydyr-hotel,Snowdonia,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
af0c699203,food,The Hafod Hotel,the-hafod-hotel,Mid Wales,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
e30f39ef38,food,The Harbour Inn,the-harbour-inn,Pembrokeshire,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
78a1ab89fa,food,The Heights,the-heights,Snowdonia,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
23c094592f,food,The King Arthur Hotel,the-king-arthur-hotel,Gower,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
f76ab4a7fc,food,The King's Head,the-king-s-head,Gower,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
8b369d23f4,food,The Liverpool Arms,the-liverpool-arms,Anglesey,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
9d0b128f0d,food,The Lookout,the-lookout,gower,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
31815b7a21,food,The Old Barn Tea Room,the-old-barn-tea-room,brecon-beacons,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
9fcce4df22,food,The Old Ford Inn,the-old-ford-inn,Brecon Beacons,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
da34e73145,food,The Old Point House,the-old-point-house,Pembrokeshire,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
a3ca78cf25,food,The Oyster Catcher,the-oyster-catcher,Anglesey,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
e74ce8a18e,food,The Pebbles,the-pebbles,pembrokeshire,content/food/cafes.csv,1.00,csv-only,subgroup=cafes
b949fc4712,food,The Plough and Harrow,the-plough-and-harrow,South Wales,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
22827a8bdf,food,The Red Lion,the-red-lion,Brecon Beacons,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
e46e05bcf0,food,The Royal Oak,the-royal-oak,Snowdonia,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
e46e05bcf0,food,The Royal Oak,the-royal-oak,Pembrokeshire,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
1daefdb1bd,food,The Saracens Head,the-saracens-head,Snowdonia,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
ef5ce5e5b5,food,The Seacroft,the-seacroft,Anglesey,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
34fea4ba8e,food,The Ship Inn,the-ship-inn,Snowdonia,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
34fea4ba8e,food,The Ship Inn,the-ship-inn,Anglesey,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
34fea4ba8e,food,The Ship Inn,the-ship-inn,Gower,content/food/pubs.csv,1.00,csv-only,subgroup=pubs
